Taiwan Daily Report by NCHC,,,,,,,,,,,,,,,,,
ID,location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,daily_vaccinations_per_million,daily_people_vaccinated,daily_people_vaccinated_per_hundred,manufacturer
"90,023",Taiwan,TWN,2021-09-12,"12,463,192","11,416,544","1,046,648",0,0,"154,603.00",52.25,47.86,4.39,0.00,"6,481.00","145,350",0.61,Medigen; Moderna; Oxford/AstraZeneca
"90,022",Taiwan,TWN,2021-09-11,0,0,0,0,0,"152,870.00",0.00,0.00,0.00,0.00,"6,408.00","143,436",0.60,
"90,021",Taiwan,TWN,2021-09-10,"12,301,555","11,263,210","1,038,345",0,"339,877","151,136.00",51.57,47.22,4.35,0.00,"6,336.00","141,522",0.59,Medigen; Moderna; Oxford/AstraZeneca
"90,020",Taiwan,TWN,2021-09-09,"11,961,678","10,941,158","1,020,520",0,"300,995","136,777.00",50.14,45.87,4.28,0.00,"5,734.00","127,155",0.53,Medigen; Moderna; Oxford/AstraZeneca
"90,019",Taiwan,TWN,2021-09-08,"11,660,683","10,652,241","1,008,442",0,"112,077","96,887.00",48.88,44.65,4.23,0.00,"4,061.00","86,587",0.36,Medigen; Moderna; Oxford/AstraZeneca
"90,018",Taiwan,TWN,2021-09-07,"11,548,606","10,552,459","996,147",0,"92,247","84,234.00",48.41,44.24,4.18,0.00,"3,531.00","73,494",0.31,Medigen; Moderna; Oxford/AstraZeneca
"90,017",Taiwan,TWN,2021-09-06,"11,456,359","10,468,680","987,679",0,"75,391","75,377.00",48.02,43.88,4.14,0.00,"3,160.00","62,944",0.26,Medigen; Moderna; Oxford/AstraZeneca
"90,016",Taiwan,TWN,2021-09-05,"11,380,968","10,399,097","981,871",0,0,"70,686.00",47.71,43.59,4.12,0.00,"2,963.00","56,263",0.24,Medigen; Moderna; Oxford/AstraZeneca
"90,015",Taiwan,TWN,2021-09-04,0,0,0,0,0,"68,505.00",0.00,0.00,0.00,0.00,"2,872.00","54,102",0.23,
"90,014",Taiwan,TWN,2021-09-03,"11,243,600","10,272,559","971,041",0,"239,360","66,324.00",47.13,43.06,4.07,0.00,"2,780.00","51,940",0.22,Medigen; Moderna; Oxford/AstraZeneca
"90,013",Taiwan,TWN,2021-09-02,"11,004,240","10,051,070","953,170",0,"21,769","59,746.00",46.13,42.13,4.00,0.00,"2,505.00","44,023",0.19,Medigen; Moderna; Oxford/AstraZeneca
"90,012",Taiwan,TWN,2021-09-01,"10,982,471","10,046,132","936,339",0,"23,505","69,330.00",46.04,42.11,3.93,0.00,"2,906.00","52,455",0.22,Medigen; Moderna; Oxford/AstraZeneca
"90,011",Taiwan,TWN,2021-08-31,"10,958,966","10,038,004","920,962",0,"30,246","79,178.00",45.94,42.08,3.86,0.00,"3,319.00","62,277",0.26,Medigen; Moderna; Oxford/AstraZeneca
"90,010",Taiwan,TWN,2021-08-30,"10,928,720","10,028,069","900,651",0,"42,555","97,392.00",45.81,42.04,3.78,0.00,"4,083.00","80,692",0.34,Medigen; Moderna; Oxford/AstraZeneca
"90,009",Taiwan,TWN,2021-08-29,"10,886,165","10,005,255","880,910",0,0,"116,915.00",45.63,41.94,3.69,0.00,"4,901.00","102,095",0.43,Medigen; Moderna; Oxford/AstraZeneca
"90,008",Taiwan,TWN,2021-08-28,0,0,0,0,0,"110,007.00",0.00,0.00,0.00,0.00,"4,611.00","95,555",0.40,
"90,007",Taiwan,TWN,2021-08-27,"10,779,334","9,908,979","870,355",0,"193,317","103,099.00",45.19,41.54,3.65,0.00,"4,322.00","89,014",0.37,Medigen; Moderna; Oxford/AstraZeneca
"90,006",Taiwan,TWN,2021-08-26,"10,586,017","9,742,912","843,105",0,"88,858","81,636.00",44.38,40.84,3.53,0.00,"3,422.00","67,664",0.28,Medigen; Moderna; Oxford/AstraZeneca
"90,005",Taiwan,TWN,2021-08-25,"10,497,159","9,678,947","818,212",0,"92,437","73,023.00",44.00,40.57,3.43,0.00,"3,061.00","59,708",0.25,Medigen; Moderna; Oxford/AstraZeneca
"90,004",Taiwan,TWN,2021-08-24,"10,404,722","9,602,065","802,657",0,"157,745","64,813.00",43.62,40.25,3.36,0.00,"2,717.00","50,711",0.21,Medigen; Moderna; Oxford/AstraZeneca
"90,003",Taiwan,TWN,2021-08-23,"10,246,977","9,463,223","783,754",0,"179,215","51,383.00",42.96,39.67,3.29,0.00,"2,154.00","37,095",0.16,Medigen; Moderna; Oxford/AstraZeneca
"90,002",Taiwan,TWN,2021-08-22,"10,067,762","9,290,591","777,171",0,0,"34,704.00",42.20,38.95,3.26,0.00,"1,455.00","18,234",0.08,Moderna; Oxford/AstraZeneca
"90,001",Taiwan,TWN,2021-08-21,0,0,0,0,0,"39,380.00",0.00,0.00,0.00,0.00,"1,651.00","22,359",0.09,
"90,000",Taiwan,TWN,2021-08-20,"10,057,641","9,285,878","771,763",0,"43,075","44,057.00",42.16,38.93,3.24,0.00,"1,847.00","26,483",0.11,Moderna; Oxford/AstraZeneca
"89,999",Taiwan,TWN,2021-08-19,"10,014,566","9,269,265","745,301",0,"28,569","58,826.00",41.98,38.86,3.12,0.00,"2,466.00","37,528",0.16,Moderna; Oxford/AstraZeneca
"89,998",Taiwan,TWN,2021-08-18,"9,985,997","9,260,988","725,009",0,"34,963","78,966.00",41.86,38.82,3.04,0.00,"3,310.00","56,243",0.24,Moderna; Oxford/AstraZeneca
"89,997",Taiwan,TWN,2021-08-17,"9,951,034","9,247,088","703,946",0,"63,739","97,897.00",41.71,38.76,2.95,0.00,"4,104.00","74,514",0.31,Moderna; Oxford/AstraZeneca
"89,996",Taiwan,TWN,2021-08-16,"9,887,295","9,203,556","683,739",0,"62,458","94,147.00",41.45,38.58,2.87,0.00,"3,947.00","70,617",0.30,Moderna; Oxford/AstraZeneca
"89,995",Taiwan,TWN,2021-08-15,"9,824,837","9,162,953","661,884",0,0,"92,077.00",41.19,38.41,2.77,0.00,"3,860.00","69,090",0.29,Moderna; Oxford/AstraZeneca
"89,994",Taiwan,TWN,2021-08-14,0,0,0,0,0,"88,520.00",0.00,0.00,0.00,0.00,"3,711.00","65,888",0.28,
"89,993",Taiwan,TWN,2021-08-13,"9,749,241","9,100,495","648,746",0,"146,456","84,963.00",40.87,38.15,2.72,0.00,"3,562.00","62,685",0.26,Moderna; Oxford/AstraZeneca
"89,992",Taiwan,TWN,2021-08-12,"9,602,785","9,006,569","596,216",0,"169,549","103,962.00",40.25,37.76,2.50,0.00,"4,358.00","84,056",0.35,Moderna; Oxford/AstraZeneca
"89,991",Taiwan,TWN,2021-08-11,"9,433,236","8,867,289","565,947",0,"167,478","117,978.00",39.54,37.17,2.37,0.00,"4,946.00","99,596",0.42,Moderna; Oxford/AstraZeneca
"89,990",Taiwan,TWN,2021-08-10,"9,265,758","8,725,490","540,268",0,"37,495","109,232.00",38.84,36.58,2.26,0.00,"4,579.00","91,774",0.39,Moderna; Oxford/AstraZeneca
"89,989",Taiwan,TWN,2021-08-09,"9,228,263","8,709,234","519,029",0,"47,966","117,597.00",38.68,36.51,2.18,0.00,"4,930.00","101,133",0.42,Moderna; Oxford/AstraZeneca
"89,988",Taiwan,TWN,2021-08-08,"9,180,297","8,679,320","500,977",0,0,"130,012.00",38.48,36.38,2.10,0.00,"5,450.00","113,942",0.48,Moderna; Oxford/AstraZeneca
"89,987",Taiwan,TWN,2021-08-07,0,0,0,0,0,"141,122.00",0.00,0.00,0.00,0.00,"5,916.00","125,105",0.52,
"89,986",Taiwan,TWN,2021-08-06,"9,154,501","8,661,701","492,800",0,"279,453","152,233.00",38.38,36.31,2.07,0.00,"6,382.00","136,267",0.57,Moderna; Oxford/AstraZeneca
"89,985",Taiwan,TWN,2021-08-05,"8,875,048","8,418,179","456,869",0,"267,661","149,725.00",37.20,35.29,1.92,0.00,"6,276.00","133,430",0.56,Moderna; Oxford/AstraZeneca
"89,984",Taiwan,TWN,2021-08-04,"8,607,387","8,170,117","437,270",0,"106,250","145,528.00",36.08,34.25,1.83,0.00,"6,101.00","128,147",0.54,Moderna; Oxford/AstraZeneca
"89,983",Taiwan,TWN,2021-08-03,"8,501,137","8,083,073","418,064",0,"96,052","168,979.00",35.64,33.88,1.75,0.00,"7,084.00","150,403",0.63,Moderna; Oxford/AstraZeneca
"89,982",Taiwan,TWN,2021-08-02,"8,405,085","8,001,300","403,785",0,"134,872","198,851.00",35.23,33.54,1.69,0.00,"8,336.00","178,611",0.75,Moderna; Oxford/AstraZeneca
"89,981",Taiwan,TWN,2021-08-01,"8,270,213","7,881,726","388,487",0,0,"228,012.00",34.67,33.04,1.63,0.00,"9,558.00","206,920",0.87,Moderna; Oxford/AstraZeneca
"89,980",Taiwan,TWN,2021-07-31,0,0,0,0,0,"238,421.00",0.00,0.00,0.00,0.00,"9,995.00","217,048",0.91,
"89,979",Taiwan,TWN,2021-07-30,"8,088,871","7,707,830","381,041",0,"261,899","248,829.00",33.91,32.31,1.60,0.00,"10,431.00","227,176",0.95,Moderna; Oxford/AstraZeneca
"89,978",Taiwan,TWN,2021-07-29,"7,826,972","7,484,172","342,800",0,"238,280","252,482.00",32.81,31.37,1.44,0.00,"10,584.00","232,198",0.97,Moderna; Oxford/AstraZeneca
"89,977",Taiwan,TWN,2021-07-28,"7,588,692","7,273,091","315,601",0,"270,406","242,027.00",31.81,30.49,1.32,0.00,"10,146.00","222,117",0.93,Moderna; Oxford/AstraZeneca
"89,976",Taiwan,TWN,2021-07-27,"7,318,286","7,030,253","288,033",0,"305,156","234,819.00",30.68,29.47,1.21,0.00,"9,844.00","215,742",0.90,Moderna; Oxford/AstraZeneca
"89,975",Taiwan,TWN,2021-07-26,"7,013,130","6,751,025","262,105",0,"339,001","227,592.00",29.40,28.30,1.10,0.00,"9,541.00","210,210",0.88,Moderna; Oxford/AstraZeneca
"89,974",Taiwan,TWN,2021-07-25,"6,674,129","6,433,287","240,842",0,0,"211,432.00",27.98,26.97,1.01,0.00,"8,863.00","195,611",0.82,Moderna; Oxford/AstraZeneca
"89,973",Taiwan,TWN,2021-07-24,0,0,0,0,0,"207,888.00",0.00,0.00,0.00,0.00,"8,715.00","192,566",0.81,
"89,972",Taiwan,TWN,2021-07-23,"6,347,065","6,117,598","229,467",0,"287,469","204,345.00",26.61,25.64,0.96,0.00,"8,566.00","189,521",0.79,Moderna; Oxford/AstraZeneca
"89,971",Taiwan,TWN,2021-07-22,"6,059,596","5,858,787","200,809",0,"165,096","207,994.00",25.40,24.56,0.84,0.00,"8,719.00","194,659",0.82,Moderna; Oxford/AstraZeneca
"89,970",Taiwan,TWN,2021-07-21,"5,894,500","5,718,272","176,228",0,"219,947","222,461.00",24.71,23.97,0.74,0.00,"9,326.00","210,885",0.88,Moderna; Oxford/AstraZeneca
"89,969",Taiwan,TWN,2021-07-20,"5,674,553","5,520,060","154,493",0,"254,565","227,213.00",23.79,23.14,0.65,0.00,"9,525.00","217,404",0.91,Moderna; Oxford/AstraZeneca
"89,968",Taiwan,TWN,2021-07-19,"5,419,988","5,279,558","140,430",0,"225,881","228,350.00",22.72,22.13,0.59,0.00,"9,572.00","219,554",0.92,Moderna; Oxford/AstraZeneca
"89,967",Taiwan,TWN,2021-07-18,"5,194,107","5,064,007","130,100",0,0,"232,610.00",21.77,21.23,0.55,0.00,"9,751.00","224,536",0.94,Moderna; Oxford/AstraZeneca
"89,966",Taiwan,TWN,2021-07-17,0,0,0,0,0,"227,708.00",0.00,0.00,0.00,0.00,"9,546.00","219,859",0.92,
"89,965",Taiwan,TWN,2021-07-16,"4,916,652","4,790,949","125,703",0,"313,013","222,807.00",20.61,20.08,0.53,0.00,"9,340.00","215,181",0.90,Moderna; Oxford/AstraZeneca
"89,964",Taiwan,TWN,2021-07-15,"4,603,639","4,496,176","107,463",0,"266,367","211,794.00",19.30,18.85,0.45,0.00,"8,878.00","205,116",0.86,Moderna; Oxford/AstraZeneca
"89,963",Taiwan,TWN,2021-07-14,"4,337,272","4,242,075","95,197",0,"253,211","205,325.00",18.18,17.78,0.40,0.00,"8,607.00","199,203",0.84,Moderna; Oxford/AstraZeneca
"89,962",Taiwan,TWN,2021-07-13,"4,084,061","3,998,233","85,828",0,"262,522","191,932.00",17.12,16.76,0.36,0.00,"8,046.00","186,738",0.78,Moderna; Oxford/AstraZeneca
"89,961",Taiwan,TWN,2021-07-12,"3,821,539","3,742,680","78,859",0,"255,699","170,393.00",16.02,15.69,0.33,0.00,"7,143.00","165,948",0.70,Moderna; Oxford/AstraZeneca
"89,960",Taiwan,TWN,2021-07-11,"3,565,840","3,492,257","73,583",0,0,"149,569.00",14.95,14.64,0.31,0.00,"6,270.00","145,694",0.61,Moderna; Oxford/AstraZeneca
"89,959",Taiwan,TWN,2021-07-10,0,0,0,0,0,"151,832.00",0.00,0.00,0.00,0.00,"6,365.00","148,028",0.62,
"89,958",Taiwan,TWN,2021-07-09,"3,357,000","3,284,679","72,321",0,"235,919","154,095.00",14.07,13.77,0.30,0.00,"6,460.00","150,362",0.63,Moderna; Oxford/AstraZeneca
"89,957",Taiwan,TWN,2021-07-08,"3,121,081","3,060,361","60,720",0,"221,084","147,642.00",13.08,12.83,0.25,0.00,"6,189.00","145,160",0.61,Moderna; Oxford/AstraZeneca
"89,956",Taiwan,TWN,2021-07-07,"2,899,997","2,847,653","52,344",0,"159,457","122,397.00",12.16,11.94,0.22,0.00,"5,131.00","120,891",0.51,Moderna; Oxford/AstraZeneca
"89,955",Taiwan,TWN,2021-07-06,"2,740,540","2,691,066","49,474",0,"111,751","105,409.00",11.49,11.28,0.21,0.00,"4,419.00","104,011",0.44,Moderna; Oxford/AstraZeneca
"89,954",Taiwan,TWN,2021-07-05,"2,628,789","2,581,047","47,742",0,"109,929","94,885.00",11.02,10.82,0.20,0.00,"3,978.00","93,496",0.39,Moderna; Oxford/AstraZeneca
"89,953",Taiwan,TWN,2021-07-04,"2,518,860","2,472,399","46,461",0,0,"84,555.00",10.56,10.36,0.19,0.00,"3,545.00","83,158",0.35,Moderna; Oxford/AstraZeneca
"89,952",Taiwan,TWN,2021-07-03,0,0,0,0,0,"68,911.00",0.00,0.00,0.00,0.00,"2,889.00","67,510",0.28,
"89,951",Taiwan,TWN,2021-07-02,"2,278,338","2,232,145","46,193",0,"190,751","53,266.00",9.55,9.36,0.19,0.00,"2,233.00","51,863",0.22,Moderna; Oxford/AstraZeneca
"89,950",Taiwan,TWN,2021-07-01,"2,087,587","2,044,241","43,346",0,"44,369","36,052.00",8.75,8.57,0.18,0.00,"1,511.00","34,643",0.15,Moderna; Oxford/AstraZeneca
"89,949",Taiwan,TWN,2021-06-30,"2,043,218","2,001,418","41,800",0,"40,541","42,441.00",8.57,8.39,0.18,0.00,"1,779.00","41,021",0.17,Moderna; Oxford/AstraZeneca
"89,948",Taiwan,TWN,2021-06-29,"2,002,677","1,962,990","39,687",0,"38,085","45,820.00",8.40,8.23,0.17,0.00,"1,921.00","44,394",0.19,Moderna; Oxford/AstraZeneca
"89,947",Taiwan,TWN,2021-06-28,"1,964,592","1,926,572","38,020",0,"37,619","49,744.00",8.24,8.08,0.16,0.00,"2,085.00","48,427",0.20,Moderna; Oxford/AstraZeneca
"89,946",Taiwan,TWN,2021-06-27,"1,926,973","1,890,292","36,681",0,0,"55,034.00",8.08,7.92,0.15,0.00,"2,307.00","57,590",0.24,Moderna; Oxford/AstraZeneca
"89,945",Taiwan,TWN,2021-06-26,0,0,0,0,0,"61,514.00",0.00,0.00,0.00,0.00,"2,579.00","70,421",0.30,
"89,944",Taiwan,TWN,2021-06-25,"1,905,474","1,869,105","36,369",0,"70,249","67,994.00",7.99,7.84,0.15,0.00,"2,850.00","83,253",0.35,Moderna; Oxford/AstraZeneca
"89,943",Taiwan,TWN,2021-06-24,"1,835,225","1,801,743","33,482",0,"89,095","73,341.00",7.69,7.55,0.14,0.00,"3,074.00","87,975",0.37,Moderna; Oxford/AstraZeneca
"89,942",Taiwan,TWN,2021-06-23,"1,746,130","1,714,268","31,862",0,"64,194","81,147.00",7.32,7.19,0.13,0.00,"3,402.00","89,824",0.38,Moderna; Oxford/AstraZeneca
"89,941",Taiwan,TWN,2021-06-22,"1,681,936","1,652,232","29,704",0,"65,552","96,111.00",7.05,6.93,0.12,0.00,"4,029.00","95,307",0.40,Moderna; Oxford/AstraZeneca
"89,940",Taiwan,TWN,2021-06-21,"1,616,384","1,587,581","28,803",0,"74,652","108,751.00",6.78,6.66,0.12,0.00,"4,559.00","104,637",0.44,Moderna; Oxford/AstraZeneca
"89,939",Taiwan,TWN,2021-06-20,"1,541,732",0,0,0,0,"100,753.00",6.46,0.00,0.00,0.00,"4,224.00","92,958",0.39,Moderna; Oxford/AstraZeneca
"89,938",Taiwan,TWN,2021-06-19,0,0,0,0,0,"95,404.00",0.00,0.00,0.00,0.00,"3,999.00","81,279",0.34,
"89,937",Taiwan,TWN,2021-06-18,"1,429,514",0,0,0,"107,675","90,055.00",5.99,0.00,0.00,0.00,"3,775.00","69,600",0.29,Moderna; Oxford/AstraZeneca
"89,936",Taiwan,TWN,2021-06-17,"1,321,839",0,0,0,"143,735","77,077.00",5.54,0.00,0.00,0.00,"3,231.00","57,659",0.24,Moderna; Oxford/AstraZeneca
"89,935",Taiwan,TWN,2021-06-16,"1,178,104",0,0,0,"168,944","59,765.00",4.94,0.00,0.00,0.00,"2,505.00","46,536",0.20,Moderna; Oxford/AstraZeneca
"89,934",Taiwan,TWN,2021-06-15,"1,009,160","985,084","24,076",0,"154,035","37,940.00",4.23,4.13,0.10,0.00,"1,590.00","34,501",0.15,Moderna; Oxford/AstraZeneca
"89,933",Taiwan,TWN,2021-06-14,"855,125","855,125",0,0,0,"18,615.00",3.58,3.58,0.00,0.00,780.00,"18,615",0.08,Moderna; Oxford/AstraZeneca
"89,932",Taiwan,TWN,2021-06-13,0,0,0,0,0,"19,610.00",0.00,0.00,0.00,0.00,822.00,"19,610",0.08,
"89,931",Taiwan,TWN,2021-06-12,0,0,0,0,0,"18,427.00",0.00,0.00,0.00,0.00,772.00,"18,427",0.08,
"89,930",Taiwan,TWN,2021-06-11,"799,129","799,129",0,0,"16,829","17,244.00",3.35,3.35,0.00,0.00,723.00,"17,244",0.07,Moderna; Oxford/AstraZeneca
"89,929",Taiwan,TWN,2021-06-10,"782,300","782,300",0,0,"22,554","22,595.00",3.28,3.28,0.00,0.00,947.00,"22,595",0.10,Moderna; Oxford/AstraZeneca
"89,928",Taiwan,TWN,2021-06-09,"759,746","759,746",0,0,"16,168","28,245.00",3.18,3.18,0.00,0.00,"1,184.00","28,245",0.12,Oxford/AstraZeneca
"89,927",Taiwan,TWN,2021-06-08,"743,578","743,578",0,0,"18,759","30,264.00",3.12,3.12,0.00,0.00,"1,269.00","30,264",0.13,Oxford/AstraZeneca
"89,926",Taiwan,TWN,2021-06-07,"724,819","724,819",0,0,"25,632","31,912.00",3.04,3.04,0.00,0.00,"1,338.00","31,912",0.13,Oxford/AstraZeneca
"89,925",Taiwan,TWN,2021-06-06,"699,187","699,187",0,0,0,"32,578.00",2.93,2.93,0.00,0.00,"1,366.00","32,578",0.14,Oxford/AstraZeneca
"89,924",Taiwan,TWN,2021-06-05,0,0,0,0,0,"35,422.00",0.00,0.00,0.00,0.00,"1,485.00","35,422",0.15,
"89,923",Taiwan,TWN,2021-06-04,"678,418","678,418",0,0,"54,286","38,267.00",2.84,2.84,0.00,0.00,"1,604.00","38,267",0.16,Oxford/AstraZeneca
"89,922",Taiwan,TWN,2021-06-03,"624,132","624,132",0,0,"62,103","34,839.00",2.62,2.62,0.00,0.00,"1,460.00","34,839",0.15,Oxford/AstraZeneca
"89,921",Taiwan,TWN,2021-06-02,"562,029","562,029",0,0,0,"30,296.00",2.36,2.36,0.00,0.00,"1,270.00","30,296",0.13,Oxford/AstraZeneca
"89,920",Taiwan,TWN,2021-06-01,0,0,0,0,0,"30,296.00",0.00,0.00,0.00,0.00,"1,270.00","30,296",0.13,
"89,919",Taiwan,TWN,2021-05-31,0,0,0,0,0,"27,109.00",0.00,0.00,0.00,0.00,"1,136.00","27,109",0.11,
"89,918",Taiwan,TWN,2021-05-30,0,0,0,0,0,"24,064.00",0.00,0.00,0.00,0.00,"1,009.00","24,064",0.10,
"89,917",Taiwan,TWN,2021-05-29,0,0,0,0,0,"19,939.00",0.00,0.00,0.00,0.00,836.00,"19,939",0.08,
"89,916",Taiwan,TWN,2021-05-28,0,0,0,0,0,"15,815.00",0.00,0.00,0.00,0.00,663.00,"15,815",0.07,
"89,915",Taiwan,TWN,2021-05-27,0,0,0,0,0,"14,087.00",0.00,0.00,0.00,0.00,591.00,"14,087",0.06,
"89,914",Taiwan,TWN,2021-05-26,0,0,0,0,0,"12,196.00",0.00,0.00,0.00,0.00,511.00,"12,196",0.05,
"89,913",Taiwan,TWN,2021-05-25,"319,665","319,665",0,0,"7,987","10,665.00",1.34,1.34,0.00,0.00,447.00,"10,665",0.05,Oxford/AstraZeneca
"89,912",Taiwan,TWN,2021-05-24,"311,678","311,678",0,0,"8,980","13,047.00",1.31,1.31,0.00,0.00,547.00,"13,047",0.06,Oxford/AstraZeneca
"89,911",Taiwan,TWN,2021-05-23,"302,698","302,698",0,0,0,"15,431.00",1.27,1.27,0.00,0.00,647.00,"15,431",0.07,Oxford/AstraZeneca
"89,910",Taiwan,TWN,2021-05-22,0,0,0,0,0,"15,837.00",0.00,0.00,0.00,0.00,664.00,"15,837",0.07,
"89,909",Taiwan,TWN,2021-05-21,"299,844","299,844",0,0,"18,197","16,242.00",1.26,1.26,0.00,0.00,681.00,"16,242",0.07,Oxford/AstraZeneca
"89,908",Taiwan,TWN,2021-05-20,"281,647","281,647",0,0,"17,058","18,521.00",1.18,1.18,0.00,0.00,776.00,"18,521",0.08,Oxford/AstraZeneca
"89,907",Taiwan,TWN,2021-05-19,"264,589","264,589",0,0,"19,581","19,274.00",1.11,1.11,0.00,0.00,808.00,"19,274",0.08,Oxford/AstraZeneca
"89,906",Taiwan,TWN,2021-05-18,"245,008","245,008",0,0,"24,656","18,924.00",1.03,1.03,0.00,0.00,793.00,"18,924",0.08,Oxford/AstraZeneca
"89,905",Taiwan,TWN,2021-05-17,"220,352","220,352",0,0,"25,674","16,865.00",0.92,0.92,0.00,0.00,707.00,"16,865",0.07,Oxford/AstraZeneca
"89,904",Taiwan,TWN,2021-05-16,"194,678","194,678",0,0,0,"14,661.00",0.82,0.82,0.00,0.00,615.00,"14,661",0.06,Oxford/AstraZeneca
"89,903",Taiwan,TWN,2021-05-15,0,0,0,0,0,"14,127.00",0.00,0.00,0.00,0.00,592.00,"14,127",0.06,
"89,902",Taiwan,TWN,2021-05-14,"186,149","186,149",0,0,"34,152","13,592.00",0.78,0.78,0.00,0.00,570.00,"13,592",0.06,Oxford/AstraZeneca
"89,901",Taiwan,TWN,2021-05-13,"151,997","151,997",0,0,"22,328","10,162.00",0.64,0.64,0.00,0.00,426.00,"10,162",0.04,Oxford/AstraZeneca
"89,900",Taiwan,TWN,2021-05-12,"129,669","129,669",0,0,"17,126","7,954.00",0.54,0.54,0.00,0.00,333.00,"7,954",0.03,Oxford/AstraZeneca
"89,899",Taiwan,TWN,2021-05-11,"112,543","112,543",0,0,0,"6,373.00",0.47,0.47,0.00,0.00,267.00,"6,373",0.03,Oxford/AstraZeneca
"89,898",Taiwan,TWN,2021-05-10,0,0,0,0,0,"5,694.00",0.00,0.00,0.00,0.00,239.00,"5,694",0.02,
"89,897",Taiwan,TWN,2021-05-09,"92,049","92,049",0,0,0,"4,828.00",0.39,0.39,0.00,0.00,202.00,"4,828",0.02,Oxford/AstraZeneca
"89,896",Taiwan,TWN,2021-05-08,0,0,0,0,0,"4,780.00",0.00,0.00,0.00,0.00,200.00,"4,780",0.02,
"89,895",Taiwan,TWN,2021-05-07,"91,002","91,002",0,0,"10,141","4,731.00",0.38,0.38,0.00,0.00,198.00,"4,731",0.02,Oxford/AstraZeneca
"89,894",Taiwan,TWN,2021-05-06,"80,861","80,861",0,0,"6,873","3,810.00",0.34,0.34,0.00,0.00,160.00,"3,810",0.02,Oxford/AstraZeneca
"89,893",Taiwan,TWN,2021-05-05,"73,988","73,988",0,0,"6,057","3,308.00",0.31,0.31,0.00,0.00,139.00,"3,308",0.01,Oxford/AstraZeneca
"89,892",Taiwan,TWN,2021-05-04,"67,931","67,931",0,0,"5,494","2,822.00",0.28,0.28,0.00,0.00,118.00,"2,822",0.01,Oxford/AstraZeneca
"89,891",Taiwan,TWN,2021-05-03,"62,437","62,437",0,0,"4,185","2,436.00",0.26,0.26,0.00,0.00,102.00,"2,436",0.01,Oxford/AstraZeneca
"89,890",Taiwan,TWN,2021-05-02,"58,252","58,252",0,0,0,"2,032.00",0.24,0.24,0.00,0.00,85.00,"2,032",0.01,Oxford/AstraZeneca
"89,889",Taiwan,TWN,2021-05-01,0,0,0,0,0,"2,199.00",0.00,0.00,0.00,0.00,92.00,"2,199",0.01,
"89,888",Taiwan,TWN,2021-04-30,"57,884","57,884",0,0,"3,695","2,194.00",0.24,0.24,0.00,0.00,92.00,"2,194",0.01,Oxford/AstraZeneca
"89,887",Taiwan,TWN,2021-04-29,"54,189","54,189",0,0,"3,356","2,138.00",0.23,0.23,0.00,0.00,90.00,"2,138",0.01,Oxford/AstraZeneca
"89,886",Taiwan,TWN,2021-04-28,"50,833","50,833",0,0,"2,653","2,015.00",0.21,0.21,0.00,0.00,84.00,"2,015",0.01,Oxford/AstraZeneca
"89,885",Taiwan,TWN,2021-04-27,"48,180","48,180",0,0,"2,793","1,998.00",0.20,0.20,0.00,0.00,84.00,"1,998",0.01,Oxford/AstraZeneca
"89,884",Taiwan,TWN,2021-04-26,"45,387","45,387",0,0,0,"1,682.00",0.19,0.19,0.00,0.00,71.00,"1,682",0.01,Oxford/AstraZeneca
"89,883",Taiwan,TWN,2021-04-25,0,0,0,0,0,"1,571.00",0.00,0.00,0.00,0.00,66.00,"1,571",0.01,
"89,882",Taiwan,TWN,2021-04-24,"42,672","42,672",0,0,149,"1,460.00",0.18,0.18,0.00,0.00,61.00,"1,460",0.01,Oxford/AstraZeneca
"89,881",Taiwan,TWN,2021-04-23,"42,523","42,523",0,0,"3,302","1,448.00",0.18,0.18,0.00,0.00,61.00,"1,448",0.01,Oxford/AstraZeneca
"89,880",Taiwan,TWN,2021-04-22,"39,221","39,221",0,0,"2,490","1,312.00",0.16,0.16,0.00,0.00,55.00,"1,312",0.01,Oxford/AstraZeneca
"89,879",Taiwan,TWN,2021-04-21,"36,731","36,731",0,0,"2,534","1,176.00",0.15,0.15,0.00,0.00,49.00,"1,176",0.01,Oxford/AstraZeneca
"89,878",Taiwan,TWN,2021-04-20,"34,197","34,197",0,0,0,"1,012.00",0.14,0.14,0.00,0.00,42.00,"1,012",0.00,Oxford/AstraZeneca
"89,877",Taiwan,TWN,2021-04-19,0,0,0,0,0,"1,105.00",0.00,0.00,0.00,0.00,46.00,"1,105",0.01,
"89,876",Taiwan,TWN,2021-04-18,0,0,0,0,0,"1,190.00",0.00,0.00,0.00,0.00,50.00,"1,190",0.01,
"89,875",Taiwan,TWN,2021-04-17,"32,450","32,450",0,0,61,"1,113.00",0.14,0.14,0.00,0.00,47.00,"1,113",0.01,Oxford/AstraZeneca
"89,874",Taiwan,TWN,2021-04-16,"32,389","32,389",0,0,"2,350","1,134.00",0.14,0.14,0.00,0.00,48.00,"1,134",0.01,Oxford/AstraZeneca
"89,873",Taiwan,TWN,2021-04-15,"30,039","30,039",0,0,"1,542","1,167.00",0.13,0.13,0.00,0.00,49.00,"1,167",0.01,Oxford/AstraZeneca
